"ORDEN_V"	"CPRO"	"CMUN"	"TIPO_VIV"	"TENEN_VIV"	"RT_imp"	"SUPERF"	"PLANTAS_sr"	"PLANTAS_br"	"TIPO_EDIF"	"ANOCO"	"TAM_HOG_5"
2463676	29	007	1	2	0	126	2	0	1	2005	3
2463686	29	901	1	2	0	70	4	0	3	2007	3
2463751	29	901	1	2	0	70	5	0	3	2008	1
2463791	29	991	1	2	1	95	1	0	1	1950	1
2463847	29	067	0			63	7	0	3	1940	
2463880	29	025	1	2	0	59	3	0	3	2008	2
2463883	29	075	1	2	0	88	2	0	3	1988	2
2463895	29	054	1	4	1	86	8	0	3	1987	1
2463923	29	012	0			433	2	0	1	1975	
2463952	29	094	0			70	10	0	3	1970	
2463974	29	069	1	2	0	87	8	0	3	1983	4
2463980	29	992	0			72	1	0	1		
2463984	29	067	0			123	10	0	3	1968	
2463998	29	901	1	2	0	65	5	0	3	2005	1
2464026	29	901	1	3	0	92	4	0	3	2002	3
2464044	29	068	0			71	6	0	3	2004	
2464079	29	067	1	2	1	53	10	0	3	1968	4
2464080	29	067	1	2	0	99	9	0	3	2001	4
2464129	29	991	1	2	0	88	1	0	1	1940	3
2464227	29	901	0			70	6	0	3	2000	
2464253	29	051	0			86	7	0	3	2004	
2464313	29	069	1	2	0	92	5	0	3	1989	1
2464385	29	015	1	2	0	90	2	1	3	2001	3
2464404	29	067	1	2	1	60	7	0	3	1969	1
2464425	29	054	0			88	5	0	3	2003	
2464444	29	067	1	2	0	94	7	0	3	1991	3
2464455	29	025	1	2	1	54	3	0	3	2001	3
2464529	29	067	1	2	0	50	2	0	3	1958	1
2464541	29	991	1	4	0	187	2	0	1	1962	1
2464551	29	025	1	3	1	17	10	0	3	1973	1
2464553	29	067	0			78	4	0	3	2020	
2464616	29	069	0			198	1	1	1	1971	
2464634	29	070	0			75	4	0	3	2020	
2464660	29	901	0			47	10	0	3	1970	
2464668	29	067	1	2	0	79	7	0	3	1988	2
2464672	29	992	1	3	1	42	1	0	1	1956	2
2464700	29	992	0			104	1	0	1	1970	
2464725	29	094	0			46	10	0	3	1970	
2464739	29	992	1	4	1	123	2	0	1	1930	3
2464749	29	992	1	3	0	118	1	0	1	2010	2
2464793	29	991	1	2	1	409	1	0	1	1900	2
2464833	29	069	0			159	1	0	1	1935	
2464843	29	069	1	2	0	112	3	0	3	2000	2
2464910	29	025	0			54	10	0	3	1975	
2464940	29	069	0			101	5	0	3	2000	
2464968	29	084	0			182	1	0	2		
2464991	29	084	1	2	0	110	4	0	3	1978	2
2465006	29	070	0			49	10	1	3	1974	
2465018	29	992	0			96	2	0	1	2006	
2465034	29	067	1	2	1	48	5	0	3	1965	1
2465035	29	067	1	2	0	112	1	0	2	2001	3
2465190	29	992	1	2	1	137	3	0	2	2000	2
2465239	29	084	1	2	1	65	4	0	3	1982	1
2465255	29	025	1	2	0	46	4	0	3	2009	1
2465262	29	067	0			68	5	0	3	1985	
2465293	29	094	1	2	0	94	5	0	3	2006	3
2465327	29	091	0			85	1	0	1	1935	
2465364	29	070	1	2	0	91	2	0	2	1979	3
2465380	29	067	0			48	8	0	3	1964	
2465411	29	054	1	2	0	80	10	0	3	1979	4
2465412	29	051	1	2	0	84	6	0	3	2001	3
2465440	29	901	1	3	1	21	10	0	3	1963	1
2465458	29	992	0			93	4	0	3	2004	
2465583	29	069	1	3	1	77	2	0	1	1971	1
2465599	29	084	1	2	1	56	1	0	1	1947	3
2465606	29	992	1	2	1	31	3	0	2	1966	3
2465632	29	084	0			98	2	0	3	2007	
2465647	29	067	1	2	0	100	8	0	3	1982	1
2465680	29	067	1	2	0	52	10	0	3	1971	3
2465690	29	054	1	3	1	85	7	0	3	1977	3
2465771	29	051	0			180	2	0	1	1977	
2465774	29	075	1	2	0	92	1	0	2	1980	3
2465795	29	069	0			31	10	2	3	1973	
2465799	29	094	1	2	0	206	1	0	1	2010	3
2465810	29	075	1	2	0	93	1	0	2	1970	1
2465812	29	051	0			119	2	0	1	1970	
2465846	29	067	1	3	0	50	9	0	3	1966	1
2465849	29	069	1	2	0	57	4	0	3	1973	4
2465893	29	067	1	2	0	99	10	0	3	2000	4
2465900	29	992	0			93	1	0	1	2005	
2465902	29	067	0			41	3	1	3	1972	
2465938	29	069	0			72	5	0	3	2003	
2465954	29	993	1	4	1	83	3	0	3	1989	1
2465990	29	025	0			51	5	0	3	2000	
2466014	29	054	0			84	7	0	3	1971	
2466032	29	901	0			56	6	0	3	1968	
2466063	29	015	1	4	1	91	6	0	3	1979	3
2466090	29	091	1	4	1	63	4	0	3	2004	2
2466095	29	067	1	2	0	74	5	0	3	1988	5
2466113	29	067	1	2	0	70	10	0	3	1971	2
2466129	29	007	1	2	0	66	3	0	3	2007	3
2466248	29	038	1	4	1	91	1	0	1	1980	2
2466279	29	993	0			96	4	0	3	2007	
2466290	29	901	1	2	0	71	1	0	3	1995	3
2466314	29	069	1	2	1	59	5	1	3	1968	3
2466318	29	069	0			103	1	0	2	2016	
2466351	29	094	0			72	8	1	3	1977	
2466393	29	901	1	2	0	51	6	0	3	1966	3
2466410	29	067	1	2	0	58	9	0	3	1967	2
2466428	29	015	1	2	0	213	1	0	2		3
2466432	29	069	1	2	0	120	2	1	3	1990	2
2466440	29	992	0			51	1	0	1	1938	
2466452	29	051	0			54	2	0	3	1967	
2466485	29	991	1	2	1	46	1	0	1	1930	1
2466491	29	993	1	2	0	144	2	0	2	2003	2
2466499	29	025	1	3	1	99	6	0	3	1989	2
2466500	29	067	1	2	0	57	7	0	3	1972	2
2466501	29	070	0			200	2	1	3	2008	
2466515	29	094	1	2	0	75	4	0	3	2003	4
2466526	29	993	0			47	1	1	1	1900	
2466588	29	901	1	3	1	35	9	1	3	1954	2
2466624	29	901	0			66	3	0	3	1989	
2466632	29	067	1	4	1	61	10	0	3	1976	1
2466635	29	992	1	2	0	103	1	0	1	2007	4
2466660	29	069	1	2	0	64	5	0	3	1969	2
2466683	29	901	1	2	0	75	5	0	3	2005	1
2466722	29	075	1	2	0	64	4	0	3	1978	4
2466762	29	069	1	2	1	23	3	1	3	1966	2
2466770	29	091	0			27	9	0	3	1976	
2466905	29	069	0			103	4	1	3	1989	
2466910	29	069	0			53	7	0	3	2004	
2466924	29	067	1	2	0	154	2	0	1	2005	4
2466990	29	069	1	3	1	361	1	0	1	1982	4
2467011	29	069	0			84	3	0	3	2003	
2467018	29	067	1	2	0	82	5	0	3	1991	3
2467025	29	025	1	2	1	102	5	0	3	1999	4
2467027	29	025	0			219			2	2017	
2467033	29	038	0			174	1	0	1	2000	
2467074	29	069	0			135	3	0	3	2001	
2467083	29	901	0			29	10	0	3	1975	
2467179	29	992	0			175	1	0	1	1935	
2467207	29	069	1	2	0	82	4	0	3	2000	1
2467210	29	067	1	3	1	56	2	0	3	1958	3
2467215	29	054	1	2	0	54	1	0	1	1979	2
2467270	29	067	1	2	0	62	4	0	3	1999	4
2467330	29	992	1	2	1	50	1	0	2	1940	2
2467344	29	054	0			36	4	0	3	2002	
2467363	29	051	1	2	0	89	6	0	3	1981	1
2467549	29	069	0			136	2	0	3	1999	
2467569	29	075	1	2	0	89	3	0	3	2004	5
2467578	29	038	0			89	1	0	1	1997	
2467601	29	084	1	2	0	84	1	0	1	1957	1
2467644	29	051	0			56	3	0	3	2008	
2467682	29	069	0			62	10	1	3	1976	
2467698	29	067	1	4	0	68	8	0	3	1978	4
2467817	29	067	1	2	0	85	5	0	3	1966	2
2467819	29	992	0			196	1	0	1	2003	
2467836	29	069	0			135	2	0	3	2000	
2467901	29	054	1	2	0	93	10	0	3	1986	3
2467905	29	992	0			105	1	0	1		
2467951	29	991	0			125	1	0	1		
2467999	29	067	1	2	0	66	2	0	3	1964	1
2468000	29	068	0			67	4	0	3	2004	
2468003	29	069	1	2	0	91	1	0	1	2001	5
2468014	29	054	1	3	0	41	5	0	3	2006	1
2468043	29	901	0			145	1	0	3	1985	
2468097	29	067	1	2	0	86	2	0	1	1993	4
2468106	29	067	1	2	0	99	10	0	3	1980	2
2468117	29	991	1	2	0	20	1	0	1	1954	1
2468118	29	025	1	2	1	61	5	0	3	1975	2
2468119	29	084	1	2	0	123	1	0	1	1990	1
2468185	29	901	1	2	0	63	4	0	3	2010	1
2468201	29	025	1	2	0	73	1	1	2	1978	1
2468222	29	991	0			75	2	0	1	2008	
2468239	29	991	0			146	1	0	1	1984	
2468244	29	067	1	2	0	70	5	0	3	1997	3
2468254	29	067	1	2	0	47	5	0	3	1969	3
2468321	29	025	1	2	0	69	1	0	1	1980	1
2468402	29	070	1	2	0	76	6	0	3	2006	4
2468463	29	067	1	2	0	107	1	0	1	1968	3
2468508	29	069	0			146	4	0	3	2003	
2468514	29	069	0			107	4	0	3	2000	
2468517	29	992	0			61	2	0	1	1940	
2468557	29	051	1	2	0	65	5	0	3	1990	1
2468559	29	094	1	2	0	93	2	0	2	2003	2
2468574	29	991	0			41	1	0	2		
2468590	29	015	1	2	0	63	3	0	3	2006	4
2468595	29	069	0			31	2	2	3	1988	
2468599	29	993	1	3	1	64	2	0	2	2004	1
2468602	29	070	1	2	0	76	1	0	1	1973	2
2468648	29	069	0			148	1	0	1	1988	
2468655	29	067	1	2	0	99	7	0	3	2004	4
2468686	29	991	1	2	0	88	1	0	1	1985	2
2468720	29	094	0			43	2	0	3	2020	
2468831	29	067	0			59	10	0	3	1981	
2468836	29	067	1	3	1	90	2	0	2	1972	5
2468866	29	007	1	2	1	67	3	0	3	1993	1
2468900	29	094	1	2	0	128	1	0	1	2014	2
2468915	29	082	0			56	4	0	3	1974	
2468952	29	054	0			76	5	0	3	1986	
2469016	29	067	1	3	0	71	5	0	3	1998	1
2469022	29	054	1	2	0	46	5	0	3	1975	1
2469048	29	993	0			73	10	0	3	1973	
2469066	29	991	1	4	1	41	1	0	1		3
2469086	29	051	0			55	5	0	3	1974	
2469091	29	007	1	3	1	57	3	0	3	2008	2
2469106	29	094	1	2	0	85	1	0	1	1993	4
2469130	29	051	0			84	6	0	3	1995	
2469142	29	901	1	2	0	90	6	0	3	2000	2
2469187	29	991	0			51	1	0	1	1952	
2469189	29	992	0			54	1	0	2		
2469192	29	070	1	2	0	76	2	0	3	2008	1
2469215	29	025	1	2	1	73	4	0	3	2006	2
2469236	29	069	0			281	6	1	3	1987	
2469238	29	067	1	2	1	52	10	0	3	1969	5
2469348	29	067	1	2	0	61	8	0	3	1966	2
2469363	29	993	0			83	4	0	3	2006	
2469378	29	067	1	4	1	50	5	0	3	1995	2
2469511	29	901	1	2	1	38	5	0	3	1966	3
2469519	29	094	1	3	1	65	10	0	3	1970	3
2469528	29	069	1	2	0	128	7	0	3	2005	3
2469535	29	007	1	2	0	143	1	0	1	1978	4
2469573	29	067	1	2	0	88	9	0	3	1978	2
2469582	29	067	1	2	0	80	8	0	3	1967	1
2469697	29	067	0			89	4	0	3	1997	
2469701	29	991	0			34	1	0	2	2001	
2469717	29	067	1	2	0	66	6	0	3	1976	1
2469725	29	070	0			70	3	0	3	2004	
2469733	29	901	1	3	0	21	10	0	3	1981	1
2469781	29	068	0			118	2	0	3	1999	
2469816	29	025	1	2	0	60	5	1	3	1992	5
2469819	29	993	0			85	1	0	1	1999	
2469847	29	070	0			87	2	0	2	1987	
2469859	29	007	1	2	0	103	2	0	3	2006	4
2469955	29	051	0			133	5	0	3	2001	
2469975	29	067	1	2	0	115	2	0	1	1987	2
2469982	29	993	0			105	3	0	3	2001	
2469989	29	069	0			236	3	0	3	1997	
2470013	29	067	1	4	1	55	6	0	3	2010	1
2470048	29	054	1	2	0	120	1	0	1	1975	4
2470063	29	025	1	3	1	182	4	0	3	2020	1
2470119	29	015	1	2	1	36	3	0	3	1965	2
2470143	29	067	1	3	1	275	2	0	1	1985	5
2470269	29	901	1	2	0	55	10	1	3	1965	1
2470272	29	067	1	2	0	68	2	0	3	1987	1
2470274	29	991	1	2	0	116	1	0	1	1956	5
2470306	29	042	0			104	1	0	1	2008	
2470378	29	015	1	2	0	190	1	0	1	1940	2
2470443	29	067	1	4	0	46	5	0	3	1958	3
2470552	29	007	1	2	0	53	3	0	3	2003	5
2470564	29	025	1	2	0	97	5	0	3	2001	2
2470565	29	082	0			78	2	0	3	2002	
2470681	29	901	1	3	1	41	10	0	3	1973	3
2470698	29	084	0			55	5	0	3	2008	
2470736	29	069	1	2	0	85	5	1	3	1982	2
2470753	29	069	1	2	0	61	8	2	3	1971	1
2470765	29	992	0			55	1	0	1		
2470811	29	067	1	2	0	192	9	0	3	1974	1
2470916	29	091	1	2	0	139	1	0	1	2010	2
2470919	29	067	0			187	2	0	1		
2470988	29	067	0			30	4	0	3	1900	
2471076	29	993	0			29	1	0	1		
2471112	29	094	0			61	3	0	3	2017	
2471123	29	067	1	2	0	81	8	0	3	2008	4
2471153	29	067	1	2	0	60	6	0	3	1970	2
2471223	29	069	0			93	3	0	3	1999	
2471297	29	067	1	2	0	55	9	0	3	1978	2
2471389	29	008	1	2	0	202	1	0	1	1979	5
2471407	29	991	0			38	1	0	1		
2471427	29	069	0			692	1	1	1	2004	
2471436	29	007	1	2	0	183	1	0	1	1986	5
2471458	29	992	1	2	1	106	1	0	1	2000	4
2471522	29	025	1	2	1	114	1	0	3	2007	3
2471546	29	075	0			83	2	0	1	2019	
2471620	29	069	1	3	1	43	1	0	1		4
2471624	29	054	0			65	10	1	3	1978	
2471627	29	067	1	2	0	52	10	1	3	1965	1
2471643	29	067	0			36	5	0	3	1964	
2471644	29	991	1	2	0	104	1	0	1	1997	5
2471653	29	069	1	3	1	52	9	2	3	1971	1
2471686	29	084	1	2	0	90	7	1	3	1988	4
2471695	29	051	1	3	1	86	9	0	3	2004	4
2471746	29	069	0			36	1	0	1		
2471757	29	992	0			46	2	0	1	1958	
2471830	29	070	1	2	0	75	2	0	3	1987	5
2471859	29	993	1	3	0	75	3	0	3	2001	1
2471862	29	094	0			84	7	0	3	1976	
2471863	29	025	1	4	1	50	1	0	3	2004	5
2471892	29	084	1	2	0	232	2	0	1	1960	2
2471933	29	008	1	2	0	126	1	0	1	2005	4
2471957	29	901	0			70	5	0	3	1991	
2471960	29	067	1	2	0	67	8	0	3	1970	2
2471971	29	084	1	2	0	96	2	0	3	1995	3
2471997	29	067	1	2	0	54	6	0	3	1993	3
2472009	29	069	0			87	4	0	3	2009	
2472018	29	993	1	2	1	79	10	0	3	1973	1
2472023	29	067	1	2	0	82	9	0	3	1973	4
2472030	29	070	1	2	0	80	4	0	3	2002	3
2472116	29	094	0			73	10	0	3	1970	
2472126	29	054	1	2	0	90	1	0	1	1980	4
2472200	29	067	1	2	0	67	8	0	3	1982	4
2472205	29	993	0			152	1	0	2	1987	
2472219	29	094	1	2	0	60	4	0	3	1986	4
2472271	29	082	0			45	5	0	3	1989	
2472317	29	993	1	2	0	78	2	0	2	1977	3
2472377	29	038	0			82	1	0	1	1978	
2472397	29	094	0			81	1	0	1	1945	
2472400	29	067	0			97	8	0	3	1970	
2472421	29	067	1	2	0	80	7	0	3	1976	5
2472425	29	067	1	2	0	74	7	0	3	1987	3
2472426	29	067	1	2	1	54	1	0	1	1955	2
2472437	29	070	1	3	1	55	5	0	3	1985	2
2472503	29	070	0			73	2	0	3	1981	
2472514	29	084	1	2	0	61	5	0	3	2007	1
2472554	29	051	0			94	3	0	3	2019	
2472566	29	051	0			66	5	0	3	2004	
2472574	29	067	1	2	0	105	9	0	3	1977	2
2472589	29	067	1	2	1	132	4	0	3	1967	1
2472592	29	054	1	4	0	58	10	1	3	1976	4
2472613	29	069	1	4	0	91	10	0	3	2000	3
2472672	29	901	0			85	6	0	3	2003	
2472688	29	067	1	2	0	227	1	0	1	1999	2
2472756	29	067	1	2	1	70	5	1	3	1997	4
2472795	29	069	0			99	7	0	3	1975	
2472810	29	993	1	2	0	65	3	0	3	1966	2
2472822	29	067	0			75	5	0	3	2003	
2472859	29	094	1	2	0	70	4	0	3	1973	2
2472903	29	067	1	2	0	94	1	1	2	1985	3
2472905	29	993	0			67	5	1	3	2007	
2472906	29	901	1	4	0	33	3	0	3	1975	1
2472932	29	991	1	2	1	71	2	0	1	1946	3
2472939	29	991	0			69	1	0	1	1930	
2472949	29	067	1	2	0	89	10	0	3	1970	2
2472976	29	067	1	2	0	152	2	0	2	1985	3
2473005	29	070	1	3	1	71	5	0	3	2004	4
2473038	29	094	1	2	1	65	7	0	3	2008	2
2473074	29	067	1	4	0	80	7	0	3	1976	3
2473137	29	084	1	2	0	73	1	0	1	1950	2
2473138	29	067	1	2	0	85	8	0	3	1978	2
2473231	29	069	1	2	1	112	3	0	3	2003	1
2473262	29	069	1	2	0	129	1	0	1	1979	5
2473277	29	094	0			58	10	0	3	1970	
2473281	29	993	0			112	3	1	3	2007	
2473296	29	054	0			43	10	0	3	1975	
2473298	29	094	1	2	0	107	1	0	1	1991	3
2473304	29	008	1	2	0	156	1	0	1	1920	5
2473307	29	094	1	2	0	75	3	0	3	2006	3
2473321	29	069	1	2	0	66	10	0	3	1988	3
2473332	29	992	1	2	0	148	2	0	1	1992	1
2473345	29	051	1	2	1	94	5	0	3	2006	5
2473418	29	012	1	2	0	102	4	0	3	2003	2
2473436	29	992	1	2	0	159	1	0	1	2007	1
2473455	29	069	1	2	0	58	5	0	3	1964	3
2473465	29	051	1	2	1	137	2	0	2	1977	1
2473547	29	051	0			89	5	0	3	2005	
2473557	29	992	1	2	0	94	2	0	3	2006	3
2473578	29	070	0			77	5	0	3	2004	
2473669	29	069	0			103	3	0	3	2003	
2473707	29	042	1	2	0	46	1	0	1	1965	5
2473719	29	094	1	2	0	76	4	0	3	2006	3
2473726	29	992	0			147	2	0	1	1969	
2473742	29	038	0			146	2	0	1	2000	
2473817	29	094	0			44	1	0	1	1955	
2473823	29	025	1	2	1	98	1	0	2	1996	3
2473853	29	094	1	2	0	80	4	0	3	1973	1
2473865	29	993	0			95	2	0	2	2001	
2473889	29	084	0			83	6	0	3	1996	
2473903	29	068	0			103	3	0	3	2006	
2473952	29	054	0			83	6	0	3	2003	
2474046	29	067	1	2	0	56	5	0	3	1972	4
2474049	29	067	0			58	8	0	3	1995	
2474057	29	068	0			104	3	0	2	2008	
2474063	29	054	1	2	0	89	7	0	3	1986	2
2474099	29	025	1	2	0	87	4	0	3	2006	3
2474105	29	069	0			137	1	0	3	1985	
2474107	29	091	1	2	1	164	1	0	1		2
2474127	29	091	0			65	4	0	3	2003	
2474139	29	901	1	2	1	29	10	0	3	1978	1
2474196	29	067	1	2	0	72	10	0	3	1971	3
2474258	29	067	1	2	0	137	1	0	1	1969	3
2474261	29	067	0			79	5	0	3	1975	
2474283	29	070	1	4	0	175	1	0	1	1974	5
2474303	29	067	0			59	2	0	2	1900	
2474317	29	051	0			167	1	0	3	2004	
2474327	29	069	1	2	1	66	5	0	3	1988	2
2474341	29	992	0			61	1	0	1	1996	
2474347	29	038	1	2	0	33	1	0	1	1960	3
2474353	29	054	0			40	10	1	3	1974	
2474356	29	901	1	2	0	119	3	0	3	1986	3
2474378	29	051	0			73	4	1	3	2007	
2474433	29	025	0			54	3	0	3	1989	
2474440	29	069	1	2	0	142	2	0	1	1985	1
2474450	29	067	1	2	0	71	10	0	3	1977	5
2474465	29	069	1	3	0	58	5	0	3	1967	5
2474479	29	067	1	2	0	123	10	0	3	1975	2
2474499	29	901	1	3	1	30	8	0	3	1976	2
2474543	29	070	0			58	4	0	3	2007	
2474555	29	094	0			366	1	0	1		
2474557	29	067	1	2	0	123	5	0	3	1978	2
2474665	29	901	1	2	1	21	10	0	3	1963	1
2474687	29	082	0			42	4	0	3	2007	
2474693	29	007	1	2	1	167	1	0	1	1982	1
2474700	29	067	1	2	1	74	10	0	3	1980	1
2474701	29	067	1	2	0	75	10	0	3	1984	3
2474757	29	025	0			95	4	0	3	2017	
2474763	29	992	1	2	0	126	1	0	1	1945	5
2474780	29	991	0			85	1	0	3	1960	
2474901	29	067	1	3	1	61	4	0	3	1963	3
2474956	29	992	1	4	1	230	2	0	1	1998	4
2474975	29	901	1	3	1	56	6	0	3	1989	3
2474987	29	901	1	2	1	70	4	0	3	2001	4
2474990	29	082	1	2	1	78	8	0	3	2007	3
2475018	29	054	1	4	0	44	6	0	3	1987	2
2475019	29	082	1	3	1	101	5	0	3	1985	1
2475064	29	070	0			75	2	0	1	1983	
2475072	29	070	0			66	5	0	3	2003	
2475085	29	025	1	4	1	95	5	0	3	2003	3
2475126	29	054	0			84	10	0	3	1972	
2475134	29	067	1	3	1	121	3	0	1	1971	5
2475145	29	067	0			60	7	0	3	1974	
2475159	29	992	1	2	0	109	1	0	1	2008	4
2475250	29	068	1	2	1	56	4	0	3	1999	2
2475273	29	070	1	3	1	76	1	0	2	2007	2
2475305	29	051	1	2	1	110	7	1	3	1991	1
2475318	29	067	1	2	0	61	1	0	1	1963	3
2475343	29	067	1	3	1	100	9	0	3	1980	1
2475353	29	069	1	2	1	92	4	0	3	2004	1
2475418	29	067	1	2	0	126	5	0	3	1989	4
2475444	29	051	1	2	0	79	3	0	3	1988	4
2475484	29	091	1	2	0	69	4	0	3	2010	3
2475491	29	069	0			167	2	0	1	2003	
2475499	29	901	0			41	7	0	3	1964	
2475500	29	070	0			60	3	0	3	1987	
2475508	29	067	1	4	0	61	5	0	3	1968	1
2475515	29	992	1	4	1	105	1	0	1	1951	2
2475550	29	992	0			85	1	0	1		
2475554	29	067	1	3	1	66	5	0	3	1962	5
2475608	29	992	0			80	1	0	1	1930	
2475676	29	991	0			114	1	0	2	1900	
2475682	29	070	0			129	2	0	3	2004	
2475689	29	067	1	2	1	65	10	1	3	1972	2
2475690	29	992	1	2	1	51	1	0	1	1940	1
2475695	29	069	1	2	0	93	3	0	3	1992	2
2475725	29	993	1	2	0	102	1	0	1	2009	2
2475777	29	042	1	2	0	82	5	0	3	2002	1
2475816	29	054	0			36	3	0	3	2004	
2475875	29	067	1	2	0	75	4	0	3	1989	2
2475916	29	025	1	2	0	88	7	0	3	2002	4
2475931	29	084	1	2	0	282	1	0	1	1980	3
2475962	29	067	1	4	1	102	10	0	3	1980	1
2475966	29	992	0			68	1	0	1	1970	
2475982	29	082	1	2	0	152	2	0	1	2015	5
2475983	29	025	0			76	7	0	3	2002	
2476039	29	069	1	4	1	105	6	0	3	1982	2
2476056	29	070	1	2	0	61	3	0	3	1975	3
2476062	29	091	0			41	9	0	3	1976	
2476110	29	067	1	4	0	79	5	0	3	1975	1
2476294	29	091	0			30	10	1	3	1976	
2476320	29	042	0			75	1	0	1	1984	
2476344	29	070	1	2	0	95	3	0	3	1999	4
2476371	29	067	1	3	1	26	8	1	3	1976	3
2476378	29	094	0			34	1	0	1		
2476397	29	067	1	2	0	72	8	0	3	1975	5
2476431	29	038	1	2	0	70	4	0	3	2010	3
2476519	29	084	1	2	1	104	3	0	3	2005	1
2476539	29	025	1	2	0	98	4	0	3	1984	2
2476548	29	025	1	2	0	75	1	0	3	1985	4
2476564	29	051	0			71	2	0	3	1967	
2476576	29	991	1	3	1	75	1	0	1	1950	2
2476688	29	084	1	2	0	93	4	0	3	1983	3
2476691	29	067	1	2	1	68	1	0	1	1956	1
2476694	29	051	0			97	2	0	3	1999	
2476763	29	901	1	2	0	67	5	0	3	2009	4
2476791	29	069	1	3	1	79	7	1	3	1976	2
2476799	29	067	1	2	0	119	1	0	1	2000	5
2476811	29	051	0			96	4	0	3	2006	
2476835	29	067	0			34	8	0	3	2008	
2476857	29	054	1	2	0	64	5	0	3	1985	4
2476895	29	067	0			81	8	0	3	1959	
2476928	29	069	0			137	5	0	3	2005	
2476935	29	067	1	2	1	41	1	0	1	1980	4
2476945	29	070	0			102	3	0	3	1990	
2477015	29	069	0			150	5	0	3	2000	
2477103	29	991	0			56	1	0	1		
2477195	29	025	1	2	0	90	5	0	3	1999	2
2477226	29	901	1	2	0	138	1	0	1	2008	2
2477257	29	069	1	2	1	80	6	0	3	1974	2
2477263	29	025	0			72	5	0	3	1989	
2477385	29	054	0			33	4	0	3	2002	
2477393	29	067	1	2	0	75	9	0	3	1975	4
2477403	29	069	0			114	7	1	3	1975	
2477428	29	082	1	2	1	91	10	0	3	1975	1
2477434	29	067	1	2	0	42	5	0	3	1961	3
2477445	29	067	0			63	5	0	3	1976	
2477449	29	067	1	2	0	51	2	0	2	1936	2
2477499	29	067	1	2	0	99	2	0	1	1998	4
2477529	29	042	1	2	0	126	2	0	3	1940	3
2477555	29	094	1	2	0	99	3	0	2	1976	3
2477578	29	051	0			119	2	0	3	2002	
2477608	29	067	0			94	2	0	2	1999	
2477616	29	094	0			63	1	0	1		
2477619	29	068	0			80	6	0	3	2001	
2477623	29	991	1	2	0	94	1	0	1	1988	2
2477633	29	070	0			70	3	1	3	1992	
2477651	29	084	1	2	0	121	5	0	3	2013	4
2477675	29	051	0			95	4	0	3	2010	
2477714	29	067	1	2	0	104	7	0	3	2002	5
2477740	29	069	1	2	0	140	9	0	3	1984	2
2477753	29	991	1	2	0	99	1	0	1	1984	2
2477815	29	025	0			79	6	0	3	1999	
2477824	29	992	1	2	0	148	1	0	1	1991	3
2477845	29	991	0			30	1	0	1		
2477883	29	068	0			61	2	0	1	1980	
2477900	29	067	1	2	0	44	5	0	3	1972	3
2477914	29	042	0			35	1	0	1	1955	
2477926	29	067	0			41	2	1	3	2002	
2477936	29	991	1	2	0	127	1	0	1		1
2477967	29	068	1	2	1	46	4	0	3	2006	2
2477989	29	012	1	2	0	106	2	0	3	1975	4
2478027	29	067	1	2	0	116	10	0	3	1982	4
2478062	29	067	1	2	0	54	5	0	3	1968	3
2478084	29	091	1	2	0	31	8	0	3	1982	1
2478086	29	025	1	2	0	59	10	0	3	1975	3
2478091	29	091	1	2	0	67	3	0	3	1991	3
2478101	29	067	1	2	0	73	10	0	3	1969	3
2478141	29	067	1	2	0	84	7	0	3	1989	2
2478146	29	067	1	2	0	104	10	0	3	1970	1
2478157	29	012	1	2	1	67	1	0	1	2007	2
2478176	29	901	0			47	2	1	3	1972	
2478196	29	067	0			37	1	0	1	1980	
2478211	29	067	1	2	0	119	7	0	3	1994	3
2478282	29	054	1	2	1	58	9	1	3	1975	1
2478286	29	094	0			47	3	0	3	2009	
2478306	29	015	1	3	1	80	5	0	3	1970	1
2478310	29	025	0			612	1	0	1	1981	
2478316	29	067	1	3	1	60	10	0	3	1977	5
2478346	29	992	0			72	1	0	1		
2478408	29	094	1	2	0	56	4	0	3	2003	4
2478496	29	054	1	3	1	85	2	0	3	2001	2
2478513	29	012	1	2	0	122	1	0	1	1969	2
2478525	29	094	0			78	4	0	3	2008	
2478581	29	070	1	2	0	99	1	0	1	1980	2
2478587	29	070	0			162	3	0	3	1999	
2478595	29	070	0			59	5	0	3	2001	
2478610	29	067	1	2	0	114	7	0	3	1973	1
2478622	29	067	0			56	2	0	3	1960	
2478653	29	067	1	3	0	88	5	0	3	2014	1
2478663	29	054	0			34	10	1	3	1976	
2478699	29	067	0			105	4	0	3	1991	
2478721	29	008	0			160	1	0	3	2005	
2478735	29	070	1	3	0	41	4	0	3	2009	2
2478766	29	069	1	2	1	94	6	0	3	1976	2
2478801	29	069	1	2	1	31	1	0	1	1972	1
2478808	29	069	1	2	1	162	4	0	3	2002	1
2478836	29	025	1	2	1	42	5	0	3	2001	2
2478871	29	015	1	3	1	66	5	0	3	2000	2
2478906	29	991	0			124	1	0	1		
2478941	29	070	0			53	4	0	3	2003	
2478965	29	054	0			59	10	1	3	1978	
2479060	29	054	0			115	1	0	1	1930	
2479070	29	091	0			73	5	0	3	2009	
2479103	29	992	1	3	1	68	1	0	3		2
2479117	29	025	0			85	5	1	3	2000	
2479134	29	094	1	2	0	82	7	0	3	1978	2
2479157	29	070	1	2	0	74	4	0	3	2002	4
2479164	29	007	1	2	0	34	1	0	1	1980	4
